"The Products Filter block allows you to filter the products, which you would like to add to the Listing. Filtered Products will be displayed on the next page, after the Next button is pressed.","Im Produktfilter-Abschnitt können Sie die Produkte filtern, die Sie dem Angebot hinzufügen möchten. Die gefilterten Produkte werden auf der nächsten Seite angezeigt, nachdem Sie oben rechts auf „Weiter“ geklickt haben."
"Store View the items' information has to be taken from.","Die Shop-Ansicht, aus der die Artikelinformationen übernommen werden sollen."
"Select from","Wählen Sie eine der folgenden Optionen"
"Modes of the products selection.","Modi für die Produktauswahl."
"Selected Categories","Ausgewählte Kategorien"
"This section allows you to create a Listing. Listing is a group of items, which have the same
        Attribute Set and were combined to be listed on Amazon.<br/><br/>
        Creating a Listing requires two types of templates (Selling Format and Synchronization) to be created in advance,
        that allows reaching a high level of flexibility in listing and synchronization processes. <br/>

        It is also possible to create templates by clicking the <span style=""text-decoration: underline;"">Add New</span> button next to the appropriate template option. Do not forget to press
        the <span style=""text-decoration: underline;"">Refresh</span> button after the new template creation in order to see the newly added template in the dropdown list.<br/>
        <br/>In the Listing Configuration block you are required to choose appropriate Selling Format Template,
        which determines quantity and price related data of your Amazon Listings.<br/>

        <br/>In the Synchronization Settings block you are required to choose a Synchronization Template and its settings.
        This determines the actions, which have to be done on the Amazon Listings depending on any changes of their products happened in Magento,
        and of their templates that are used in the Listing Configuration settings.<br/>","In diesem Abschnitt können Sie Angebote erstellen. Das Angebot vereint eine Gruppe von Artikeln, die über dasselbe Attributset verfügen und für das Einstellen bei Amazon zusammengefasst wurden.<br/><br/>        Um ein Angebot erstellen zu können, müssen zuvor zwei Vorlagen („Angebotsformat“ und „Synchronisierung“) erstellt werden, die die Angebotserstellung und -synchronisierung erheblich flexibler und einfacher machen. <br/>        Sie können auch Vorlagen erstellen, indem Sie neben der entsprechenden Vorlagenoption auf <span style=""text-decoration: underline;"">Neue hinzufügen</span> klicken. Vergessen Sie nicht, nach der Erstellung der Vorlage auf <span style=""text-decoration: underline;"">Aktualisieren</span> zu klicken, um die neu hinzugefügte Vorlage in der Drop-down-Liste angezeigt zu bekommen.<br/>        <br/>Im Abschnitt „Angebotskonfiguration“ müssen Sie die entsprechende Vorlage für das Angebotsformat auswählen, die stückzahl- und preisbezogene Daten für Ihre Amazon-Angebote vorgibt.<br/>        <br/>Im Abschnitt für die Synchronisierungseinstellungen müssen Sie eine Synchronisierungsvorlage und die dazugehörigen Einstellungen wählen. Hier legen Sie fest, was mit den Angeboten bei Amazon geschehen soll, wenn Änderungen an den zugeordneten Produkten in Magento und deren in den Einstellungen für die Angebotskonfiguration verwendeten Vorlagen vorgenommen wurden.<br/>"
"The specified title is already used for other listing. Listing title must be unique.","Die eingegebene Bezeichnung wird bereits für ein anderes Angebot verwendet. Die Artikelbezeichnung muss einzigartig sein."
"You should select Attribute Set first","Sie müssen zuerst einen Attributset auswählen"
"Invalid date time format string.","Ungültiges Datums- und Zeitformat."
"Listing Configuration","Angebotskonfiguration"
"Short meaningful Listing title for your internal use.","Kurze und aussagekräftige Artikelbezeichnung zu Ihrer internen Verwendung."
"Product Attribute Set","Produktattributset"
"Attribute Set of products, which will be listed on Amazon in this Listing.","Attributset von Produkten in diesem Angebot, die bei Amazon eingestellt werden sollen."
"List of templates, which have previously chosen Attribute Set.","Liste an Vorlagen, die über den zuvor ausgewählten Attributset verfügen."
"Search for template which have previously chosen Attribute Set.","Suchen Sie nach einer Vorlage, die über den zuvor gewählten Attributset verfügt."
"All Synchronization Templates you have created.","Alle von Ihnen erstellten Synchronisierungsvorlagen."
"Search for Synchronization Template you have created.","Suchen Sie nach Synchronisierungsvorlagen, die Sie erstellt haben."
"M2E Pro - Amazon/Magento Integration : Listings","M2E Pro – Kompatibilität mit Amazon/Magento: Angebote"
"Amazom Listings (10 min. video)","
"Listing is a group of items, which have the same Attribute Set and were combined to be listed on Amazon.
                                <br/><br/>
                                Creating a Listing requires two types of templates to be created in advance.<br/>
                                You can use the same template for similar products you want to list on Amazon and donâ€™t have to enter the same information over and over again for each product you want to list.
                                <br/><br/>
                                Templates youâ€™ll need in order to list on Amazon:
                                <br/><br/>
                                <ul style=""margin-left: 15px; list-style: disc"">
                                    <li><a href=""%s"">Selling Format Template</a> contains information about quantity and price-related data.</li>
                                    <li><a href=""%s"">Synchronization Template</a> controls how the information between Amazon and Magento is synchronized and in which cases Amazon listings are revised, relisted or stopped.  This template is not bound to a product group with a specific attribute set, so itâ€™s likely that youâ€™ll only need one template to begin with.</li>
                                </ul>","Das Angebot vereint eine Gruppe von Artikeln, die über dasselbe Attributset verfügen und für das Einstellen bei Amazon zusammengefasst wurden.                                <br/><br/>                                Um ein Angebot erstellen zu können, müssen zuvor zwei Vorlagentypen erstellt werden.<br/>                                Sie können dieselbe Vorlage für ähnliche Produkte, die Sie bei Amazon einstellen möchten, wiederverwenden und müssen so nicht für jedes Produkt immer wieder dieselben Informationen eingeben.                                <br/><br/>                                Vorlagen, die Sie zum Einstellen auf Amazon benötigen:                                <br/><br/>                                <ul style=""margin-left: 15px; list-style: disc"">                                    <li><a href=""%s"">Vorlage für das Angebotsformat</a>: Enthält Informationen zu stückzahl- und preisbezogenen Daten.</li>                                    <li><a href=""%s"">Synchronisierungsvorlage</a>: Steuert, wie die Informationen zwischen Amazon und Magento synchronisiert werden und in welchen Fällen Amazon-Angebote bearbeitet, wiedereingestellt oder angehalten werden. Die Verwendung dieser Vorlage ist nicht auf eine bestimmte Produktgruppe oder ein Attributset beschränkt, sodass Sie fürs Erste mit hoher Wahrscheinlichkeit nur eine Vorlage benötigen werden.</li>                                </ul>"
"This section contains information about product items of chosen listing and their statuses on Amazon.<br/>
    <u>To list a product the ASIN/ISBN must be assigned first.</u> To assign ASIN/ISBN you can use the Search ASIN/ISBN tool: press the icon in ASIN / ISBN column or choose appropriate command in the Action dropdown.
<br/>You can manage items by choosing appropriate actions from the Actions dropdown of the grid and manage Listing and its settings by using buttons in the top right corner.","Dieser Abschnitt enthält Informationen zu Artikeln aus ausgewählten Angeboten und Ihren Status bei Amazon.<br/>    <u>Um ein Angebot einstellen zu können, müssen Sie zuerst die ASIN/ISBN zuweisen.</u> Sie können das Tool zur ASIN/ISBN-Suche verwenden, um die ASIN/ISBN zuzuweisen: Klicken Sie auf das Symbol in der Spalte „ASIN/ISBN“ oder wählen Sie den entsprechenden Befehl im Drop-down-Menü „Aktion“.<br/>Mithilfe der passenden Aktionen aus dem Drop-down-Menü für Aktionen können Sie Ihre Artikel verwalten und für die Verwaltung und Einstellungen von Angeboten stehen Ihnen oben rechts diverse Optionen und Schaltflächen zur Verfügung."
"Used in Account(s)","Verwendet in Konten"
"Coming Soon","In Kürze"
"Waiting","Bitte warten"
"Processing","In Bearbeitung"
"Completed","Abgeschlossen"
"Order Address Information","Angaben zur Rechnungsadresse"
"Buyer Name","Name des Käufers"
"Buyer E-Mail","E-Mail-Adresse des Käufers"
"Street Address","Straße"
"City","Ort"
"Country","Land"
"Region/State","Region/Bundesland"
"County","Kreis"
"Zip/Postal Code","Postleitzahl"
"Telephone","Telefonnummer"
"
This page contains all orders imported from Amazon.
Use Amazon Accounts dropdown to filter Amazon orders by accounts.<br/>
If Magento Order, Invoice or / and Shipment was not created automatically,
you can create them manually by using appropriate options in the Action dropdown.<br/><br/>
<b>Note:</b> Automatic creation of Magento Orders, Invoices, and Shipments executes according to Amazon Accounts settings in %s > Configuration > Amazon Accounts > Orders.","Diese Seite enthält alle aus Amazon importierten Bestellungen. Verwenden Sie das Dropdown-Menü, um Ihre Amazon-Bestellungen nach Konten zu filtern.<br/>Falls die Magento-Bestellung, die Magento-Rechnung und/oder der Magento-Versand nicht automatisch erstellt wurden, können Sie diese mithilfe der entsprechenden Optionen aus dem Drop-down-Menü „Aktion“ manuell erstellen.<br/><br/><b>Hinweis:</b> Das automatische Erstellen von Magento-Bestellungen, von Magento-Rechnungen und des Magento-Versands erfolgt entsprechend den Einstellungen für das Amazon-Konto unter %s > „Konfiguration“ > „Amazon-Konten“ > „Bestellungen“."
"Amazon Order","Amazon-Bestellung"
"View On Amazon","Bei Amazon aufrufen"
"Sale Time","Uhrzeit des Verkaufs"
"Update Time","Zeit aktualisieren"
"Reservation Time","Reservierungszeit"
"Order Status","Bestellstatus"
"Invoice Unconfirmed","Rechnung noch nicht bestätigt"
"Account","Konto"
"Buyer Information","Bestimmte Käufer nicht akzeptieren"
"Customer Name","Name des Kunden"
"Shipping Address","Lieferadresse"
"Payment Information","Zahlungsinformationen"
"Order Currency","Währung der Bestellung"
"Attention!","Wichtiger Hinweis!"
"Order currency is not enabled in Magento. Please, enable it in System -> Configuration -> Currency Setup.","Die Währung dieser Bestellung ist in Magento nicht aktiviert. Aktivieren Sie sie unter System -> Konfiguration -> Währungseinstellungen."
"There's no rate for Order currency in Magento. Please, add currency convert rate in System -> Manage Currency -> Rates.","Es wurde kein Wechselkurs für die Währung von Bestellungen in Magento festgelegt. Bitte wählen Sie einen Wechselkurs unter System -> Währungen verwalten -> Wechselkurse."
"Shipping & Handling Information","Verpackungs- und Versandinformationen"
"Shipping Service","Versandart"
"Shipping Cost","Versandkosten"
"Transaction Item(s)","Artikel dieser Transaktion"
"Log History","Verlaufsprotokoll"
"Order Totals","Gesamtbetrag für Bestellung"
"Subtotal","Zwischensumme"
"Shipping &amp; Handling","Verpackung und Versand"
